timestamp,FRAX.logReturns
2023-03-10 05:52:00,0.0
2023-03-10 05:53:00,0.0
2023-03-10 05:54:00,0.0
2023-03-10 05:55:00,0.0
2023-03-10 05:56:00,0.0
2023-03-10 05:57:00,0.0
2023-03-10 05:58:00,0.0
2023-03-10 05:59:00,0.0
2023-03-10 06:00:00,0.0
2023-03-10 06:01:00,0.0
2023-03-10 06:02:00,-0.0002853677681945665
2023-03-10 06:03:00,0.0
2023-03-10 06:04:00,0.0
2023-03-10 06:05:00,0.0
2023-03-10 06:06:00,0.0
2023-03-10 06:07:00,0.0
2023-03-10 06:08:00,0.0
2023-03-10 06:09:00,0.0
2023-03-10 06:10:00,0.0
2023-03-10 06:11:00,0.0
2023-03-10 06:12:00,0.0
2023-03-10 06:13:00,0.0
2023-03-10 06:14:00,0.0
2023-03-10 06:15:00,0.0
2023-03-10 06:16:00,0.0
2023-03-10 06:17:00,0.009963724258366266
2023-03-10 06:18:00,0.0
2023-03-10 06:19:00,0.0
2023-03-10 06:20:00,0.0
2023-03-10 06:21:00,0.0
2023-03-10 06:22:00,0.0
2023-03-10 06:23:00,0.0
2023-03-10 06:24:00,0.0034047390830077703
2023-03-10 06:25:00,0.0
2023-03-10 06:26:00,0.0
2023-03-10 06:27:00,0.0
2023-03-10 06:28:00,0.0
2023-03-10 06:29:00,0.0
2023-03-10 06:30:00,0.0
2023-03-10 06:31:00,0.012716397484985006
2023-03-10 06:32:00,0.0
2023-03-10 06:33:00,-0.012716397484985029
2023-03-10 06:34:00,0.0
2023-03-10 06:35:00,0.0
2023-03-10 06:36:00,0.008486575675733283
2023-03-10 06:37:00,0.0
2023-03-10 06:38:00,-0.00791968224790136
2023-03-10 06:39:00,0.0
2023-03-10 06:40:00,0.0
2023-03-10 06:41:00,0.00876636256817321
2023-03-10 06:42:00,0.0
2023-03-10 06:43:00,0.0
2023-03-10 06:44:00,0.0
2023-03-10 06:45:00,-0.015295358501978384
2023-03-10 06:46:00,0.0
2023-03-10 06:47:00,0.0
2023-03-10 06:48:00,0.011341113462996426
2023-03-10 06:49:00,0.005646531136282697
2023-03-10 06:50:00,0.0
2023-03-10 06:51:00,0.0
2023-03-10 06:52:00,0.0
2023-03-10 06:53:00,-0.0002819482629610324
2023-03-10 06:54:00,0.0
2023-03-10 06:55:00,0.0
2023-03-10 06:56:00,0.0
2023-03-10 06:57:00,0.0
2023-03-10 06:58:00,0.0
2023-03-10 06:59:00,0.0
2023-03-10 07:00:00,0.0
2023-03-10 07:01:00,0.0
2023-03-10 07:02:00,0.0
2023-03-10 07:03:00,0.0053502319833077005
2023-03-10 07:04:00,-0.004222677337515333
2023-03-10 07:05:00,0.0
2023-03-10 07:06:00,0.0
2023-03-10 07:07:00,0.0
2023-03-10 07:08:00,0.0
2023-03-10 07:09:00,0.0
2023-03-10 07:10:00,0.0
2023-03-10 07:11:00,0.0
2023-03-10 07:12:00,0.0
2023-03-10 07:13:00,-0.0025378924801319745
2023-03-10 07:14:00,0.0
2023-03-10 07:15:00,0.009009024242209016
2023-03-10 07:16:00,0.0
2023-03-10 07:17:00,0.0
2023-03-10 07:18:00,0.0
2023-03-10 07:19:00,0.0
2023-03-10 07:20:00,0.0
2023-03-10 07:21:00,0.003367949154019405
2023-03-10 07:22:00,0.0
2023-03-10 07:23:00,0.0
2023-03-10 07:24:00,0.0
2023-03-10 07:25:00,0.0
2023-03-10 07:26:00,0.0
2023-03-10 07:27:00,-0.009275541887290418
2023-03-10 07:28:00,0.0
2023-03-10 07:29:00,0.011517694588488685
2023-03-10 07:30:00,0.0
2023-03-10 07:31:00,0.0
2023-03-10 07:32:00,0.0
2023-03-10 07:33:00,0.0
2023-03-10 07:34:00,-0.005891020459513606
2023-03-10 07:35:00,0.0
2023-03-10 07:36:00,0.0
2023-03-10 07:37:00,0.0
2023-03-10 07:38:00,0.0
2023-03-10 07:39:00,-0.005063293843559461
2023-03-10 07:40:00,0.0
2023-03-10 07:41:00,0.0
2023-03-10 07:42:00,0.0
2023-03-10 07:43:00,0.0
2023-03-10 07:44:00,0.0
2023-03-10 07:45:00,0.0
2023-03-10 07:46:00,-0.01413233692610622
2023-03-10 07:47:00,0.0005672149782771428
2023-03-10 07:48:00,0.0
2023-03-10 07:49:00,0.0
2023-03-10 07:50:00,0.0
2023-03-10 07:51:00,0.0
2023-03-10 07:52:00,0.02143582781889866
2023-03-10 07:53:00,0.0
2023-03-10 07:54:00,0.0
2023-03-10 07:55:00,0.0
2023-03-10 07:56:00,-0.010125179831083622
2023-03-10 07:57:00,0.0
2023-03-10 07:58:00,0.0
2023-03-10 07:59:00,0.0
2023-03-10 08:00:00,0.0
2023-03-10 08:01:00,-0.008476983586328904
2023-03-10 08:02:00,0.0
2023-03-10 08:03:00,0.010449787240969243
2023-03-10 08:04:00,0.0
2023-03-10 08:05:00,-0.012432930685559056
2023-03-10 08:06:00,-0.003120346707693235
2023-03-10 08:07:00,0.0
2023-03-10 08:08:00,0.0
2023-03-10 08:09:00,0.0
2023-03-10 08:10:00,0.01611657834050505
2023-03-10 08:11:00,0.0
2023-03-10 08:12:00,0.0
2023-03-10 08:13:00,0.0
2023-03-10 08:14:00,0.0
2023-03-10 08:15:00,-0.00028163064187937463
2023-03-10 08:16:00,0.0
2023-03-10 08:17:00,-0.00028167030537355905
2023-03-10 08:18:00,0.0
2023-03-10 08:19:00,0.0
2023-03-10 08:20:00,0.0
2023-03-10 08:21:00,0.0
2023-03-10 08:22:00,0.0
2023-03-10 08:23:00,0.0
2023-03-10 08:24:00,0.0
2023-03-10 08:25:00,0.0
2023-03-10 08:26:00,0.0
2023-03-10 08:27:00,0.0
2023-03-10 08:28:00,0.0
2023-03-10 08:29:00,0.0
2023-03-10 08:30:00,0.0
2023-03-10 08:31:00,0.0
2023-03-10 08:32:00,0.0
2023-03-10 08:33:00,0.0
